YEAR,MO,DY,HR,WS10M,WD10M,WS50M,WD50M
2021,4,2,10,3.32,296.26,3.72,297.0
2021,4,2,11,4.52,286.59,5.16,287.09
2021,4,2,12,5.68,285.64,6.62,286.02
2021,4,2,13,6.61,289.4,7.87,289.73
2021,4,2,14,7.14,294.77,8.65,295.01
2021,4,2,15,7.34,300.88,9.11,301.14
2021,4,2,16,7.02,306.63,9.16,306.82
2021,4,2,17,6.07,310.62,8.7,310.96
2021,4,2,18,5.16,312.92,8.43,313.38
2021,4,2,19,5.24,313.55,8.31,314.31
2021,4,2,20,5.36,312.93,8.17,313.91
2021,4,2,21,5.34,312.69,8.03,313.94
2021,4,2,22,5.26,315.48,7.86,316.73
2021,4,2,23,5.12,319.21,7.53,320.22
2021,4,3,0,5.13,323.91,7.49,325.12
2021,4,3,1,5.09,327.92,7.4,329.83
2021,4,3,2,5.19,332.86,7.37,334.44
2021,4,3,3,5.26,334.39,6.95,336.46
2021,4,3,4,5.18,332.89,6.53,334.35
2021,4,3,5,5.32,330.42,6.44,331.6
2021,4,3,6,5.37,330.94,6.5,332.66
2021,4,3,7,5.88,336.84,7.08,338.25
2021,4,3,8,6.5,340.35,8.02,342.36
2021,4,3,9,7.71,348.36,9.54,348.96
2021,4,3,10,7.92,351.03,9.61,351.02
2021,4,3,11,7.81,352.99,9.45,352.92
2021,4,3,12,7.69,355.45,9.3,355.28
2021,4,3,13,7.45,358.5,9.07,358.07
2021,4,3,14,7.16,0.81,8.77,0.15
2021,4,3,15,6.79,2.97,8.51,2.11
2021,4,3,16,6.38,5.48,8.25,4.62
2021,4,3,17,5.12,10.02,7.67,9.91
2021,4,3,18,3.59,17.09,7.61,17.08
2021,4,3,19,3.44,25.58,7.46,25.57
2021,4,3,20,3.11,35.17,6.48,35.03
2021,4,3,21,2.77,46.6,5.2,46.28
2021,4,3,22,2.35,59.43,3.92,58.94
2021,4,3,23,1.72,74.7,2.6,74.29
2021,4,4,0,0.93,105.09,1.29,103.62
2021,4,4,1,0.69,187.85,0.95,188.06
2021,4,4,2,1.34,229.98,1.92,229.96
2021,4,4,3,1.91,243.85,2.91,243.85
2021,4,4,4,2.28,252.43,3.63,252.46
2021,4,4,5,2.47,258.51,4.12,258.41
2021,4,4,6,2.41,261.79,4.37,261.67
2021,4,4,7,3.05,259.98,3.45,260.22
2021,4,4,8,3.61,270.74,4.42,273.95
2021,4,4,9,4.14,278.47,4.81,279.36
2021,4,4,10,4.22,273.4,4.85,274.16
2021,4,4,11,4.61,266.02,5.29,266.61
2021,4,4,12,5.31,262.98,6.11,263.39
2021,4,4,13,5.95,263.21,6.92,263.52
2021,4,4,14,6.34,264.56,7.5,264.86
2021,4,4,15,6.44,265.41,7.81,265.76
2021,4,4,16,6.2,265.59,7.9,265.97
2021,4,4,17,4.99,265.15,7.42,265.29
2021,4,4,18,3.65,262.86,7.33,262.9
2021,4,4,19,4.35,264.65,8.15,265.16
2021,4,4,20,5.08,264.53,8.18,265.29
2021,4,4,21,5.25,258.49,8.03,259.18
2021,4,4,22,5.44,251.04,7.93,251.67
2021,4,4,23,6.24,249.09,8.94,250.66
2021,4,5,0,6.73,247.42,9.54,248.52
2021,4,5,1,6.74,241.68,9.65,242.79
2021,4,5,2,7.21,237.43,9.87,238.87
2021,4,5,3,7.44,234.41,9.99,236.16
2021,4,5,4,7.75,229.82,10.35,231.81
2021,4,5,5,8.08,227.43,10.81,229.52
2021,4,5,6,8.61,229.6,11.45,231.87
2021,4,5,7,9.01,233.64,11.74,235.65
2021,4,5,8,9.45,246.87,12.36,248.72
2021,4,5,9,9.33,267.7,11.82,268.6
2021,4,5,10,8.58,289.08,10.95,290.3
2021,4,5,11,8.74,302.07,11.03,302.53
2021,4,5,12,9.47,303.32,11.89,303.42
2021,4,5,13,9.88,298.73,12.49,298.84
2021,4,5,14,10.21,293.49,13.0,293.82
2021,4,5,15,10.07,292.68,13.0,293.33
2021,4,5,16,9.5,291.57,12.38,292.41
2021,4,5,17,9.12,288.75,12.21,289.58
2021,4,5,18,9.14,286.84,12.65,287.73
2021,4,5,19,8.94,282.31,12.25,283.35
2021,4,5,20,8.91,278.67,12.15,280.03
2021,4,5,21,8.82,276.82,11.99,278.28
2021,4,5,22,8.54,274.62,11.68,276.03
2021,4,5,23,8.13,270.66,11.22,271.76
2021,4,6,0,7.67,263.8,10.63,264.77
2021,4,6,1,7.05,257.33,9.92,258.13
2021,4,6,2,6.47,251.85,9.34,252.93
2021,4,6,3,5.96,251.18,8.59,252.04
2021,4,6,4,5.66,254.14,8.12,255.68
2021,4,6,5,5.41,255.18,7.56,256.67
2021,4,6,6,5.85,258.28,7.43,259.94
2021,4,6,7,6.42,264.06,7.91,266.32
2021,4,6,8,6.84,272.09,8.32,274.58
2021,4,6,9,6.96,276.18,8.41,278.23
2021,4,6,10,7.18,273.31,8.66,274.82
2021,4,6,11,7.59,270.06,9.17,271.42
2021,4,6,12,8.07,269.78,9.79,271.01
2021,4,6,13,8.39,271.39,10.35,272.47
2021,4,6,14,8.47,272.7,10.7,273.68
2021,4,6,15,8.32,273.01,10.67,273.86
2021,4,6,16,7.37,271.52,9.47,272.03
2021,4,6,17,5.93,265.09,8.02,265.64
2021,4,6,18,5.6,260.2,8.39,261.43
2021,4,6,19,5.79,259.19,8.52,260.18
2021,4,6,20,5.59,257.32,8.07,257.82
2021,4,6,21,5.73,256.59,8.37,258.38
2021,4,6,22,5.96,258.44,8.43,259.7
2021,4,6,23,5.92,259.51,8.35,260.9
2021,4,7,0,5.87,262.88,8.31,264.23
2021,4,7,1,5.76,266.04,8.26,267.34
2021,4,7,2,5.7,268.59,8.11,269.94
2021,4,7,3,5.78,271.4,8.07,272.94
2021,4,7,4,5.67,276.8,8.15,278.55
2021,4,7,5,5.06,267.96,7.72,268.55
2021,4,7,6,6.13,263.12,7.99,264.84
2021,4,7,7,7.31,267.73,9.19,270.1
2021,4,7,8,8.65,272.74,10.77,274.24
2021,4,7,9,9.15,272.1,11.27,273.02
2021,4,7,10,9.07,268.57,11.07,269.31
2021,4,7,11,8.72,263.98,10.59,264.63
2021,4,7,12,8.38,260.02,10.18,260.68
2021,4,7,13,8.23,257.34,10.0,258.15
2021,4,7,14,8.12,256.08,9.96,256.99
2021,4,7,15,7.95,256.24,9.91,257.2
2021,4,7,16,7.43,257.12,9.69,257.86
2021,4,7,17,6.13,254.92,8.68,255.19
2021,4,7,18,5.31,250.5,8.13,250.82
2021,4,7,19,6.68,260.57,8.95,261.37
2021,4,7,20,8.05,279.27,10.44,280.7
2021,4,7,21,7.85,287.79,10.42,288.95
2021,4,7,22,7.07,283.08,9.94,284.24
2021,4,7,23,7.64,276.87,10.61,278.26
2021,4,8,0,7.91,274.19,10.74,275.59
2021,4,8,1,7.82,271.89,10.53,273.44
2021,4,8,2,8.1,271.77,10.87,273.59
2021,4,8,3,8.4,272.98,11.17,274.81
2021,4,8,4,8.46,274.45,11.3,276.39
2021,4,8,5,8.45,276.26,11.28,278.12
2021,4,8,6,8.51,276.91,11.0,278.74
2021,4,8,7,8.96,279.43,11.37,281.7
2021,4,8,8,9.65,286.75,12.18,289.3
2021,4,8,9,9.49,291.79,11.74,293.49
2021,4,8,10,9.13,290.65,11.13,291.94
2021,4,8,11,8.69,288.24,10.58,289.36
2021,4,8,12,8.11,284.96,9.89,285.77
2021,4,8,13,7.62,281.3,9.37,281.94
2021,4,8,14,7.27,277.03,9.03,277.71
2021,4,8,15,7.0,273.52,8.82,273.96
2021,4,8,16,6.5,270.83,8.42,271.12
2021,4,8,17,5.17,264.88,7.47,265.02
2021,4,8,18,3.53,253.93,6.98,253.82
2021,4,8,19,3.43,242.73,7.33,242.78
2021,4,8,20,3.7,234.97,7.89,235.16
2021,4,8,21,4.1,228.48,8.4,228.66
2021,4,8,22,4.65,223.3,8.68,223.69
2021,4,8,23,4.98,218.18,8.52,218.41
2021,4,9,0,5.05,213.08,8.32,213.39
2021,4,9,1,5.18,208.15,8.42,208.66
2021,4,9,2,5.69,203.57,8.69,204.19
2021,4,9,3,6.1,201.8,8.83,202.64
2021,4,9,4,6.33,201.21,8.99,202.22
2021,4,9,5,6.62,200.17,9.05,201.2
2021,4,9,6,6.88,199.65,8.58,200.98
2021,4,9,7,6.71,200.29,8.05,201.83
2021,4,9,8,7.23,209.39,9.01,212.75
2021,4,9,9,8.01,222.35,9.97,224.75
2021,4,9,10,8.23,232.29,10.42,233.96
2021,4,9,11,8.2,237.02,10.45,238.04
2021,4,9,12,8.18,238.31,10.4,239.08
2021,4,9,13,8.05,237.76,10.3,238.55
2021,4,9,14,7.77,237.19,10.11,237.94
2021,4,9,15,7.1,236.71,9.55,237.39
2021,4,9,16,5.95,236.46,8.72,237.06
2021,4,9,17,4.63,237.63,8.23,238.2
2021,4,9,18,3.76,241.89,8.2,242.41
2021,4,9,19,3.53,249.52,7.87,249.8
2021,4,9,20,3.31,260.23,7.23,260.35
2021,4,9,21,3.16,273.83,6.38,273.79
2021,4,9,22,3.02,288.72,5.61,288.43
2021,4,9,23,2.75,304.95,4.86,304.38
2021,4,10,0,2.46,324.69,4.16,324.49
2021,4,10,1,2.21,349.01,3.68,349.24
2021,4,10,2,2.12,14.29,3.62,14.49
2021,4,10,3,2.07,32.19,3.75,32.13
2021,4,10,4,1.89,42.15,3.78,41.82
2021,4,10,5,2.04,42.67,4.25,41.95
2021,4,10,6,3.03,31.27,5.06,32.46
2021,4,10,7,4.22,26.38,5.43,27.78
2021,4,10,8,4.68,28.83,5.66,29.68
2021,4,10,9,4.9,29.22,5.82,29.87
2021,4,10,10,4.96,28.7,5.8,28.57
2021,4,10,11,4.44,27.65,5.11,27.0
2021,4,10,12,3.72,26.83,4.26,25.53
2021,4,10,13,3.04,28.54,3.46,26.85
2021,4,10,14,2.41,33.38,2.74,31.47
2021,4,10,15,2.0,50.22,2.26,48.22
2021,4,10,16,2.19,76.41,2.54,75.36
2021,4,10,17,2.35,97.65,3.62,98.3
2021,4,10,18,2.42,112.83,5.16,112.88
2021,4,10,19,3.09,120.52,6.49,120.76
2021,4,10,20,3.82,120.76,6.96,121.23
2021,4,10,21,4.41,113.16,6.97,113.6
2021,4,10,22,4.93,103.57,7.2,103.93
2021,4,10,23,5.49,98.75,7.6,99.23
2021,4,11,0,5.76,100.15,7.8,101.08
2021,4,11,1,5.88,109.47,7.89,110.7
2021,4,11,2,5.6,122.18,7.67,123.87
2021,4,11,3,5.56,136.31,7.94,138.39
2021,4,11,4,5.22,145.0,7.52,146.61
2021,4,11,5,4.83,149.91,6.92,151.27
2021,4,11,6,4.87,152.78,6.26,153.85
2021,4,11,7,5.04,156.89,6.09,158.64
2021,4,11,8,5.13,160.87,6.03,162.36
2021,4,11,9,5.08,164.47,5.92,166.18
2021,4,11,10,5.35,176.31,6.48,178.2
2021,4,11,11,5.68,183.78,6.99,184.68
2021,4,11,12,5.97,187.53,7.46,188.0
2021,4,11,13,6.01,191.02,7.65,191.37
2021,4,11,14,5.67,197.41,7.41,197.5
2021,4,11,15,4.45,213.55,6.32,213.77
2021,4,11,16,3.4,249.81,5.59,248.24
2021,4,11,17,4.47,284.98,6.46,281.94
2021,4,11,18,5.75,300.43,7.74,298.84
2021,4,11,19,6.56,306.09,8.57,305.91
2021,4,11,20,6.79,307.24,8.62,307.78
2021,4,11,21,6.58,308.49,8.4,309.08
2021,4,11,22,6.61,307.94,8.58,308.72
2021,4,11,23,6.8,307.95,8.79,308.79
2021,4,12,0,6.74,310.49,8.72,311.44
2021,4,12,1,6.37,310.97,8.19,312.02
2021,4,12,2,6.06,308.2,7.74,309.26
2021,4,12,3,5.75,304.6,7.36,305.71
2021,4,12,4,5.31,299.36,6.94,300.23
2021,4,12,5,5.11,296.33,6.74,297.69
2021,4,12,6,5.11,297.97,6.51,299.7
2021,4,12,7,5.44,305.47,6.84,307.58
2021,4,12,8,5.84,314.78,7.21,316.54
2021,4,12,9,5.81,316.25,7.07,317.33
2021,4,12,10,5.39,312.06,6.48,312.95
2021,4,12,11,5.1,308.71,6.07,309.57
2021,4,12,12,4.98,303.86,5.97,304.71
2021,4,12,13,4.95,297.54,5.97,298.44
2021,4,12,14,4.97,293.42,6.01,294.33
2021,4,12,15,4.94,292.39,6.03,293.21
2021,4,12,16,4.56,292.44,5.86,292.98
2021,4,12,17,3.11,288.89,5.16,288.82
2021,4,12,18,2.3,279.37,4.85,279.36
2021,4,12,19,2.68,271.67,5.34,271.68
2021,4,12,20,2.96,269.4,6.24,269.57
2021,4,12,21,3.33,273.77,7.16,273.81
2021,4,12,22,3.74,278.42,7.51,278.43
2021,4,12,23,3.93,282.05,7.42,282.16
2021,4,13,0,3.77,282.19,7.12,282.54
2021,4,13,1,3.57,278.31,6.84,278.6
2021,4,13,2,3.41,273.15,6.61,273.45
2021,4,13,3,3.4,269.21,6.55,269.52
2021,4,13,4,3.42,265.68,6.46,266.12
2021,4,13,5,3.92,263.24,6.02,264.04
2021,4,13,6,4.41,263.08,5.36,265.4
2021,4,13,7,4.74,267.92,5.76,270.93
2021,4,13,8,5.26,275.54,6.34,277.72
2021,4,13,9,5.48,281.01,6.49,282.36
2021,4,13,10,5.66,285.28,6.65,285.96
2021,4,13,11,5.69,288.31,6.7,288.98
2021,4,13,12,5.78,290.66,6.83,291.34
2021,4,13,13,5.93,294.51,7.08,295.12
2021,4,13,14,5.93,299.33,7.22,299.78
2021,4,13,15,5.73,304.45,7.15,304.85
2021,4,13,16,5.31,308.79,6.95,309.11
2021,4,13,17,4.09,310.9,6.3,310.98
2021,4,13,18,3.07,310.78,6.51,310.91
2021,4,13,19,3.47,311.44,7.37,311.52
2021,4,13,20,3.93,310.49,7.77,310.56
2021,4,13,21,4.08,307.68,7.71,307.8
2021,4,13,22,3.93,304.13,7.52,304.25
2021,4,13,23,3.87,303.05,7.46,303.29
2021,4,14,0,3.77,302.47,7.35,302.9
2021,4,14,1,3.8,302.74,7.26,303.19
2021,4,14,2,4.32,305.36,6.7,305.84
2021,4,14,3,4.65,309.01,6.01,310.04
2021,4,14,4,4.13,305.22,5.03,305.64
2021,4,14,5,3.96,296.26,4.9,298.03
2021,4,14,6,4.53,302.4,5.53,304.7
2021,4,14,7,4.69,305.52,5.52,307.0
2021,4,14,8,4.9,312.74,5.81,315.11
2021,4,14,9,4.91,326.61,5.75,328.49
2021,4,14,10,4.58,334.09,5.3,335.14
2021,4,14,11,4.39,337.08,5.06,337.79
2021,4,14,12,4.3,339.82,4.98,340.37
2021,4,14,13,4.25,342.0,4.94,342.42
2021,4,14,14,4.22,343.54,4.97,343.93
2021,4,14,15,4.1,346.44,4.98,346.77
2021,4,14,16,3.74,351.34,4.84,351.65
2021,4,14,17,2.82,356.03,4.51,356.32
2021,4,14,18,2.23,0.2,4.6,0.39
2021,4,14,19,2.6,6.72,5.1,7.04
2021,4,14,20,2.7,14.4,5.69,14.7
2021,4,14,21,2.81,22.22,6.09,22.55
2021,4,14,22,2.84,27.13,6.21,27.27
2021,4,14,23,2.82,28.27,6.1,28.31
2021,4,15,0,2.76,26.2,5.88,26.43
2021,4,15,1,2.72,22.29,5.73,22.37
2021,4,15,2,2.7,16.97,5.69,17.09
2021,4,15,3,2.73,12.56,5.72,12.71
2021,4,15,4,2.79,10.18,5.74,10.51
2021,4,15,5,2.91,10.22,5.74,11.29
2021,4,15,6,3.62,14.37,5.62,15.74
2021,4,15,7,3.91,14.92,4.97,16.33
2021,4,15,8,4.43,15.46,5.69,17.91
2021,4,15,9,5.14,15.71,6.47,16.84
2021,4,15,10,5.57,11.4,7.0,12.31
2021,4,15,11,6.08,9.09,7.68,9.9
2021,4,15,12,6.56,7.94,8.31,8.71
2021,4,15,13,6.85,6.48,8.76,7.33
2021,4,15,14,6.95,5.16,9.03,6.01
2021,4,15,15,6.96,6.32,9.19,6.84
2021,4,15,16,6.79,9.87,9.16,9.97
2021,4,15,17,6.11,13.15,8.75,13.21
2021,4,15,18,5.08,12.88,8.12,13.18
2021,4,15,19,4.31,6.87,7.53,7.69
2021,4,15,20,4.15,356.22,6.99,357.31
2021,4,15,21,4.62,348.5,7.2,349.49
2021,4,15,22,5.1,346.37,7.55,347.21
2021,4,15,23,5.22,347.29,7.68,348.2
2021,4,16,0,5.27,350.44,7.81,351.83
2021,4,16,1,5.25,355.13,7.68,355.98
2021,4,16,2,5.29,0.42,8.03,2.62
2021,4,16,3,5.2,3.27,8.01,5.65
2021,4,16,4,4.89,5.77,8.03,7.83
2021,4,16,5,5.01,2.32,7.87,3.93
2021,4,16,6,5.0,352.19,6.65,353.33
2021,4,16,7,5.28,349.26,6.64,351.89
2021,4,16,8,5.69,355.04,7.09,357.16
2021,4,16,9,6.18,359.64,7.69,1.4
2021,4,16,10,6.51,3.71,8.02,5.14
2021,4,16,11,6.58,6.75,7.99,7.87
2021,4,16,12,6.46,7.16,7.74,7.95
2021,4,16,13,6.27,6.29,7.47,6.78
2021,4,16,14,6.08,5.16,7.27,5.36
2021,4,16,15,5.9,4.56,7.21,4.6
2021,4,16,16,5.72,4.78,7.34,4.76
2021,4,16,17,5.01,5.73,7.26,5.75
2021,4,16,18,3.8,7.91,7.54,8.22
2021,4,16,19,3.66,9.58,7.78,9.83
2021,4,16,20,3.51,6.9,7.45,7.29
2021,4,16,21,3.59,0.75,7.38,1.88
2021,4,16,22,3.68,353.06,7.13,353.83
2021,4,16,23,3.7,345.58,6.99,346.35
2021,4,17,0,3.83,339.98,6.84,340.72
2021,4,17,1,3.77,335.77,6.59,336.53
2021,4,17,2,3.81,333.07,6.34,333.75
2021,4,17,3,3.84,331.72,6.09,332.52
2021,4,17,4,3.76,329.81,5.91,330.52
2021,4,17,5,3.81,327.75,5.92,329.2
2021,4,17,6,4.27,333.11,5.72,335.36
2021,4,17,7,4.42,343.46,5.58,345.32
2021,4,17,8,4.33,350.76,5.34,352.52
2021,4,17,9,4.15,0.76,5.04,2.4
2021,4,17,10,3.84,11.86,4.62,13.4
2021,4,17,11,3.53,24.98,4.26,26.94
2021,4,17,12,3.26,37.89,3.99,39.36
2021,4,17,13,3.07,43.15,3.77,43.91
2021,4,17,14,3.08,38.82,3.78,39.81
2021,4,17,15,3.31,31.17,4.18,32.18
2021,4,17,16,3.21,23.38,4.43,23.58
2021,4,17,17,2.52,12.53,4.75,12.53
2021,4,17,18,2.74,8.87,5.88,9.49
2021,4,17,19,3.25,11.66,6.7,12.19
2021,4,17,20,3.4,16.43,6.95,17.05
2021,4,17,21,3.77,22.57,7.28,23.21
2021,4,17,22,4.33,28.18,7.09,28.77
2021,4,17,23,4.17,35.24,6.65,36.79
2021,4,18,0,3.88,41.65,5.96,43.04
2021,4,18,1,3.7,46.63,5.28,48.24
2021,4,18,2,3.64,50.57,4.7,52.02
2021,4,18,3,3.28,50.32,4.13,51.76
2021,4,18,4,3.09,45.82,3.87,46.72
2021,4,18,5,3.08,40.27,3.85,41.13
2021,4,18,6,3.18,38.62,3.8,40.08
2021,4,18,7,3.3,37.3,3.84,38.9
2021,4,18,8,3.31,29.29,3.81,30.46
2021,4,18,9,3.54,17.72,4.05,18.43
2021,4,18,10,3.87,8.02,4.44,8.8
2021,4,18,11,4.36,5.76,5.08,7.33
2021,4,18,12,4.83,14.8,5.8,16.26
2021,4,18,13,4.88,30.18,6.04,31.08
2021,4,18,14,4.52,44.86,5.78,45.16
2021,4,18,15,4.33,59.55,5.66,59.29
2021,4,18,16,3.92,73.69,5.26,72.64
2021,4,18,17,2.66,85.28,4.51,85.03
2021,4,18,18,2.07,93.68,4.3,93.34
2021,4,18,19,2.33,99.46,4.09,99.12
2021,4,18,20,2.26,105.62,3.71,105.27
2021,4,18,21,2.09,113.59,3.28,113.57
2021,4,18,22,1.96,119.43,2.99,119.37
2021,4,18,23,1.84,118.63,2.8,118.64
2021,4,19,0,1.67,114.64,2.54,115.07
2021,4,19,1,1.33,102.17,2.05,103.67
2021,4,19,2,1.14,73.68,1.63,73.83
2021,4,19,3,1.35,36.54,1.91,35.7
2021,4,19,4,1.81,17.58,2.62,17.35
2021,4,19,5,2.08,10.17,3.26,10.34
2021,4,19,6,2.53,5.31,3.31,5.95
2021,4,19,7,2.53,357.53,2.84,358.74
2021,4,19,8,2.6,356.04,2.93,358.01
2021,4,19,9,2.72,355.22,3.1,358.7
2021,4,19,10,2.81,0.8,3.2,5.74
2021,4,19,11,2.92,0.61,3.35,4.54
2021,4,19,12,3.25,359.59,3.77,2.73
2021,4,19,13,3.54,2.91,4.17,5.27
2021,4,19,14,3.7,7.63,4.43,9.35
2021,4,19,15,3.7,12.07,4.51,13.43
2021,4,19,16,3.33,12.34,4.46,12.65
2021,4,19,17,2.37,7.76,4.55,7.39
2021,4,19,18,2.53,6.2,5.44,6.43
2021,4,19,19,3.01,10.76,6.48,11.19
2021,4,19,20,3.12,16.44,6.78,16.74
2021,4,19,21,3.07,19.17,6.43,19.89
2021,4,19,22,2.96,26.36,6.05,28.02
2021,4,19,23,2.69,29.91,5.38,31.22
2021,4,20,0,2.36,28.69,4.52,30.91
2021,4,20,1,1.99,26.36,3.7,28.89
2021,4,20,2,1.7,19.85,3.02,22.71
2021,4,20,3,1.56,8.33,2.64,10.91
2021,4,20,4,1.5,358.21,2.58,0.69
2021,4,20,5,1.81,354.54,2.72,355.39
2021,4,20,6,2.17,351.29,2.42,351.66
2021,4,20,7,2.03,348.69,2.26,349.66
2021,4,20,8,1.87,346.49,2.05,347.71
2021,4,20,9,1.56,346.38,1.7,349.93
2021,4,20,10,0.98,348.51,1.06,357.03
2021,4,20,11,0.66,313.09,0.66,321.23
2021,4,20,12,1.18,295.89,1.29,297.5
2021,4,20,13,1.75,302.77,1.98,303.56
2021,4,20,14,2.02,312.18,2.38,312.74
2021,4,20,15,2.07,320.66,2.53,321.15
2021,4,20,16,2.06,332.17,2.61,332.21
2021,4,20,17,1.8,344.94,2.77,344.63
2021,4,20,18,1.85,357.57,3.13,357.71
2021,4,20,19,2.52,11.28,4.21,11.79
2021,4,20,20,2.95,21.46,5.67,22.29
2021,4,20,21,3.13,26.82,6.62,27.56
2021,4,20,22,3.12,30.35,6.65,30.76
2021,4,20,23,2.83,31.1,5.99,31.25
2021,4,21,0,2.62,26.34,5.16,26.14
2021,4,21,1,2.47,15.97,4.41,15.71
2021,4,21,2,2.31,1.16,3.88,1.04
2021,4,21,3,2.25,343.07,3.65,342.92
2021,4,21,4,2.37,326.68,3.84,326.63
2021,4,21,5,2.44,315.0,4.28,314.93
2021,4,21,6,3.06,305.55,4.22,306.11
2021,4,21,7,2.98,290.57,3.28,291.37
2021,4,21,8,3.52,292.58,4.18,296.42
2021,4,21,9,4.13,302.97,4.87,304.94
2021,4,21,10,4.37,303.55,5.12,304.88
